y,pred
46.0,35.0
48.0,43.0
51.0,46.0
66.0,50.0
45.0,62.0
55.0,50.0
43.0,54.0
41.0,46.0
49.0,43.0
41.0,48.0
44.0,43.0
51.0,44.0
33.0,49.0
39.0,38.0
36.0,39.0
48.0,37.0
44.0,45.0
48.0,44.0
54.0,48.0
50.0,52.0
78.0,51.0
62.0,70.0
57.0,64.0
77.0,60.0
82.0,72.0
80.0,78.0
72.0,80.0
74.0,75.0
76.0,74.0
79.0,75.0
78.0,78.0
91.0,78.0
111.0,87.0
99.0,103.0
95.0,100.0
118.0,97.0
108.0,111.0
119.0,108.0
124.0,116.0
122.0,121.0
136.0,121.0
149.0,131.0
155.0,143.0
146.0,151.0
147.0,147.0
135.0,146.0
118.0,137.0
134.0,123.0
162.0,129.0
153.0,151.0
159.0,151.0
131.0,157.0
118.0,138.0
136.0,123.0
102.0,131.0
89.0,109.0
88.0,95.0
82.0,89.0
74.0,83.0
80.0,76.0
69.0,78.0
60.0,71.0
60.0,64.0
50.0,61.0
58.0,53.0
51.0,57.0
58.0,53.0
53.0,56.0
41.0,54.0
38.0,45.0
44.0,41.0
36.0,43.0
25.0,38.0
31.0,30.0
21.0,31.0
31.0,24.0
19.0,30.0
18.0,23.0
20.0,20.0
17.0,21.0
21.0,18.0
28.0,21.0
27.0,26.0
17.0,27.0
11.0,21.0
9.0,15.0
15.0,11.0
13.0,14.0
8.0,14.0
12.0,11.0
15.0,12.0
17.0,15.0
18.0,17.0
25.0,18.0
27.0,24.0
29.0,27.0
41.0,29.0
58.0,38.0
57.0,52.0
54.0,56.0
55.0,55.0
75.0,56.0
60.0,69.0
64.0,63.0
61.0,64.0
48.0,62.0
69.0,52.0
63.0,64.0
73.0,63.0
76.0,71.0
58.0,75.0
77.0,63.0
71.0,73.0
83.0,71.0
71.0,79.0
57.0,74.0
54.0,62.0
54.0,56.0
46.0,54.0
50.0,48.0
63.0,50.0
86.0,59.0
45.0,78.0
51.0,55.0
47.0,54.0
50.0,48.0
43.0,49.0
37.0,45.0
57.0,40.0
40.0,52.0
39.0,43.0
41.0,41.0
35.0,41.0
53.0,37.0
53.0,49.0
42.0,51.0
44.0,46.0
55.0,45.0
45.0,52.0
44.0,47.0
47.0,46.0
53.0,47.0
54.0,51.0
55.0,54.0
49.0,55.0
46.0,51.0
47.0,48.0
38.0,47.0
64.0,41.0
47.0,57.0
44.0,50.0
38.0,47.0
57.0,41.0
49.0,52.0
45.0,50.0
45.0,47.0
47.0,46.0
46.0,47.0
48.0,47.0
50.0,48.0
68.0,49.0
52.0,62.0
59.0,55.0
59.0,59.0
63.0,59.0
72.0,62.0
84.0,69.0
73.0,79.0
80.0,75.0
87.0,79.0
92.0,84.0
87.0,89.0
86.0,88.0
81.0,86.0
97.0,82.0
111.0,92.0
96.0,105.0
100.0,99.0
107.0,100.0
125.0,104.0
96.0,118.0
109.0,102.0
119.0,108.0
125.0,114.0
139.0,121.0
161.0,133.0
134.0,152.0
175.0,139.0
152.0,164.0
136.0,154.0
153.0,141.0
150.0,149.0
172.0,148.0
149.0,164.0
148.0,153.0
147.0,149.0
145.0,147.0
128.0,144.0
158.0,132.0
154.0,149.0
127.0,151.0
111.0,134.0
108.0,118.0
102.0,110.0
88.0,103.0
66.0,92.0
76.0,74.0
68.0,75.0
61.0,69.0
65.0,64.0
63.0,65.0
64.0,63.0
45.0,64.0
41.0,51.0
43.0,44.0
43.0,43.0
30.0,42.0
29.0,34.0
28.0,31.0
21.0,29.0
18.0,23.0
20.0,20.0
16.0,21.0
18.0,18.0
18.0,19.0
16.0,19.0
16.0,17.0
17.0,17.0
21.0,18.0
12.0,20.0
6.0,15.0
10.0,9.0
12.0,10.0
13.0,12.0
22.0,13.0
17.0,20.0
19.0,18.0
28.0,20.0
30.0,26.0
35.0,29.0
35.0,34.0
57.0,35.0
49.0,50.0
54.0,49.0
58.0,53.0
51.0,57.0
63.0,53.0
56.0,60.0
57.0,57.0
71.0,58.0
58.0,67.0
66.0,60.0
81.0,65.0
89.0,76.0
76.0,85.0
77.0,79.0
64.0,78.0
83.0,68.0
82.0,78.0
64.0,80.0
60.0,69.0
57.0,63.0
61.0,58.0
48.0,60.0
46.0,52.0
44.0,48.0
41.0,45.0
37.0,43.0
52.0,39.0
49.0,48.0
48.0,49.0
48.0,49.0
33.0,49.0
32.0,38.0
53.0,34.0
46.0,48.0
50.0,47.0
44.0,50.0
46.0,46.0
41.0,46.0
49.0,43.0
45.0,48.0
41.0,46.0
64.0,43.0
51.0,58.0
49.0,53.0
47.0,51.0
43.0,49.0
49.0,44.0
49.0,48.0
49.0,49.0
41.0,49.0
46.0,44.0
37.0,45.0
59.0,39.0
42.0,53.0
56.0,45.0
34.0,54.0
41.0,40.0
49.0,41.0
40.0,46.0
32.0,42.0
55.0,36.0
61.0,50.0
52.0,57.0
52.0,54.0
50.0,53.0
75.0,51.0
71.0,68.0
89.0,70.0
79.0,83.0
77.0,80.0
67.0,78.0
94.0,70.0
72.0,87.0
120.0,76.0
91.0,107.0
98.0,95.0
101.0,98.0
123.0,100.0
110.0,115.0
117.0,111.0
99.0,115.0
123.0,104.0
111.0,116.0
125.0,112.0
111.0,121.0
138.0,114.0
151.0,130.0
149.0,144.0
139.0,147.0
163.0,141.0
194.0,155.0
155.0,181.0
152.0,162.0
182.0,155.0
158.0,172.0
177.0,160.0
163.0,172.0
200.0,164.0
176.0,188.0
169.0,178.0
210.0,171.0
161.0,197.0
157.0,169.0
13.0,15.0
10.0,14.0
16.0,12.0
16.0,15.0
18.0,16.0
12.0,18.0
13.0,14.0
15.0,14.0
14.0,15.0
14.0,14.0
11.0,14.0
11.0,13.0
11.0,12.0
14.0,11.0
9.0,13.0
15.0,11.0
16.0,14.0
10.0,16.0
14.0,12.0
13.0,14.0
13.0,13.0
13.0,13.0
7.0,13.0
13.0,10.0
15.0,13.0
15.0,15.0
4.0,15.0
13.0,8.0
13.0,12.0
13.0,13.0
11.0,14.0
8.0,12.0
17.0,10.0
22.0,15.0
28.0,20.0
44.0,26.0
51.0,39.0
23.0,47.0
32.0,31.0
37.0,33.0
21.0,35.0
25.0,25.0
29.0,26.0
27.0,28.0
33.0,27.0
24.0,32.0
20.0,26.0
37.0,23.0
27.0,33.0
33.0,29.0
27.0,33.0
25.0,29.0
32.0,27.0
30.0,31.0
33.0,31.0
36.0,33.0
34.0,35.0
39.0,34.0
29.0,38.0
29.0,32.0
28.0,30.0
24.0,29.0
32.0,25.0
21.0,31.0
25.0,24.0
23.0,25.0
25.0,24.0
38.0,25.0
22.0,35.0
18.0,26.0
24.0,21.0
16.0,24.0
20.0,18.0
22.0,20.0
12.0,21.0
22.0,15.0
17.0,21.0
17.0,18.0
27.0,18.0
19.0,24.0
22.0,21.0
20.0,22.0
24.0,21.0
30.0,24.0
22.0,29.0
21.0,24.0
18.0,23.0
17.0,20.0
41.0,18.0
23.0,35.0
28.0,26.0
25.0,29.0
27.0,26.0
37.0,27.0
31.0,34.0
24.0,32.0
27.0,27.0
27.0,28.0
29.0,27.0
30.0,29.0
23.0,30.0
29.0,26.0
31.0,28.0
26.0,31.0
27.0,28.0
28.0,28.0
29.0,28.0
23.0,29.0
21.0,25.0
16.0,23.0
18.0,18.0
27.0,19.0
15.0,24.0
20.0,18.0
21.0,20.0
32.0,21.0
18.0,29.0
11.0,21.0
23.0,15.0
17.0,21.0
11.0,18.0
20.0,14.0
19.0,19.0
10.0,19.0
15.0,13.0
17.0,15.0
17.0,16.0
12.0,17.0
11.0,14.0
24.0,13.0
14.0,21.0
15.0,16.0
12.0,16.0
18.0,14.0
13.0,17.0
17.0,15.0
18.0,17.0
17.0,18.0
16.0,17.0
11.0,17.0
17.0,13.0
15.0,16.0
18.0,15.0
18.0,18.0
10.0,19.0
11.0,13.0
21.0,12.0
24.0,18.0
14.0,22.0
15.0,17.0
16.0,16.0
15.0,16.0
12.0,15.0
24.0,14.0
18.0,21.0
26.0,19.0
13.0,25.0
20.0,17.0
13.0,20.0
17.0,15.0
13.0,17.0
10.0,15.0
15.0,12.0
19.0,15.0
18.0,18.0
10.0,19.0
22.0,13.0
33.0,20.0
46.0,29.0
41.0,41.0
48.0,42.0
46.0,47.0
47.0,47.0
47.0,47.0
44.0,47.0
39.0,45.0
33.0,41.0
29.0,35.0
37.0,31.0
23.0,36.0
26.0,27.0
16.0,27.0
28.0,19.0
29.0,25.0
25.0,28.0
28.0,27.0
27.0,28.0
44.0,27.0
42.0,39.0
35.0,41.0
30.0,38.0
29.0,33.0
33.0,30.0
56.0,32.0
40.0,49.0
57.0,43.0
46.0,54.0
44.0,48.0
39.0,46.0
37.0,41.0
42.0,38.0
30.0,41.0
32.0,33.0
36.0,33.0
33.0,35.0
31.0,34.0
26.0,32.0
36.0,28.0
26.0,34.0
21.0,28.0
48.0,24.0
38.0,41.0
45.0,39.0
30.0,44.0
31.0,35.0
14.0,33.0
14.0,19.0
22.0,16.0
18.0,20.0
13.0,19.0
22.0,16.0
15.0,21.0
17.0,17.0
14.0,18.0
12.0,16.0
22.0,14.0
20.0,20.0
12.0,20.0
14.0,15.0
18.0,15.0
17.0,17.0
23.0,18.0
19.0,22.0
17.0,20.0
15.0,19.0
19.0,17.0
19.0,19.0
34.0,19.0
22.0,30.0
32.0,24.0
21.0,31.0
17.0,24.0
17.0,20.0
28.0,18.0
35.0,25.0
28.0,32.0
32.0,30.0
25.0,32.0
20.0,27.0
23.0,23.0
30.0,23.0
28.0,28.0
18.0,28.0
29.0,22.0
13.0,27.0
19.0,18.0
18.0,19.0
16.0,18.0
22.0,17.0
20.0,21.0
17.0,20.0
19.0,19.0
14.0,19.0
9.0,16.0
16.0,12.0
14.0,15.0
22.0,14.0
17.0,20.0
13.0,19.0
26.0,15.0
17.0,23.0
18.0,19.0
8.0,19.0
9.0,11.0
8.0,10.0
22.0,9.0
8.0,19.0
9.0,12.0
10.0,11.0
20.0,11.0
18.0,18.0
10.0,18.0
11.0,13.0
11.0,12.0
10.0,11.0
6.0,11.0
17.0,8.0
14.0,15.0
19.0,15.0
12.0,18.0
9.0,14.0
12.0,11.0
20.0,12.0
11.0,18.0
9.0,14.0
16.0,12.0
9.0,15.0
16.0,11.0
12.0,15.0
7.0,13.0
13.0,10.0
12.0,13.0
10.0,13.0
10.0,11.0
6.0,11.0
13.0,8.0
12.0,12.0
7.0,12.0
12.0,9.0
16.0,12.0
11.0,15.0
21.0,13.0
11.0,19.0
16.0,13.0
20.0,16.0
18.0,19.0
17.0,18.0
19.0,18.0
16.0,19.0
13.0,17.0
14.0,15.0
24.0,15.0
17.0,22.0
26.0,19.0
15.0,25.0
19.0,18.0
23.0,19.0
20.0,22.0
17.0,21.0
17.0,19.0
14.0,18.0
19.0,16.0
21.0,19.0
12.0,21.0
12.0,15.0
12.0,14.0
26.0,13.0
12.0,23.0
12.0,16.0
8.0,14.0
15.0,10.0
7.0,14.0
10.0,10.0
8.0,11.0
9.0,9.0
14.0,10.0
8.0,13.0
9.0,10.0
16.0,10.0
9.0,15.0
16.0,11.0
12.0,15.0
11.0,14.0
9.0,12.0
7.0,11.0
11.0,9.0
9.0,11.0
12.0,10.0
11.0,12.0
22.0,12.0
6.0,20.0
13.0,11.0
12.0,14.0
19.0,13.0
19.0,18.0
20.0,19.0
32.0,20.0
33.0,29.0
19.0,32.0
33.0,24.0
35.0,31.0
37.0,34.0
27.0,37.0
26.0,31.0
42.0,28.0
35.0,38.0
38.0,36.0
37.0,38.0
33.0,37.0
27.0,34.0
26.0,30.0
32.0,28.0
26.0,31.0
27.0,28.0
23.0,28.0
17.0,25.0
22.0,20.0
25.0,22.0
5.0,24.0
12.0,11.0
5.0,13.0
13.0,8.0
10.0,12.0
8.0,11.0
7.0,10.0
9.0,9.0
6.0,9.0
12.0,8.0
10.0,11.0
10.0,11.0
11.0,11.0
6.0,12.0
11.0,8.0
20.0,11.0
11.0,18.0
9.0,14.0
10.0,12.0
11.0,11.0
10.0,11.0
13.0,11.0
9.0,13.0
9.0,11.0
13.0,10.0
14.0,13.0
9.0,14.0
12.0,11.0
9.0,13.0
13.0,11.0
9.0,13.0
13.0,11.0
7.0,13.0
8.0,9.0
13.0,9.0
7.0,12.0
7.0,9.0
7.0,8.0
12.0,8.0
13.0,11.0
12.0,13.0
5.0,13.0
5.0,9.0
7.0,7.0
8.0,7.0
5.0,8.0
12.0,7.0
8.0,12.0
6.0,10.0
10.0,8.0
11.0,10.0
5.0,11.0
7.0,8.0
7.0,8.0
10.0,8.0
7.0,10.0
8.0,9.0
10.0,9.0
12.0,10.0
7.0,12.0
9.0,9.0
15.0,10.0
5.0,14.0
13.0,8.0
10.0,12.0
5.0,11.0
13.0,8.0
18.0,12.0
6.0,17.0
11.0,10.0
14.0,12.0
13.0,14.0
14.0,14.0
9.0,15.0
12.0,11.0
10.0,12.0
8.0,11.0
14.0,10.0
15.0,13.0
8.0,15.0
16.0,11.0
15.0,16.0
15.0,16.0
21.0,16.0
18.0,20.0
12.0,19.0
18.0,15.0
19.0,18.0
17.0,19.0
16.0,18.0
14.0,17.0
22.0,16.0
6.0,21.0
14.0,11.0
13.0,14.0
15.0,14.0
5.0,15.0
12.0,9.0
14.0,12.0
12.0,14.0
9.0,14.0
3.0,11.0
6.0,6.0
3.0,7.0
6.0,5.0
7.0,6.0
6.0,7.0
8.0,7.0
8.0,8.0
7.0,9.0
11.0,8.0
9.0,11.0
11.0,10.0
13.0,11.0
19.0,13.0
15.0,18.0
15.0,16.0
11.0,16.0
14.0,13.0
14.0,14.0
19.0,15.0
19.0,18.0
19.0,19.0
16.0,20.0
21.0,18.0
31.0,21.0
38.0,28.0
25.0,36.0
23.0,29.0
26.0,26.0
35.0,26.0
30.0,32.0
39.0,31.0
28.0,37.0
24.0,31.0
27.0,27.0
24.0,27.0
23.0,25.0
21.0,24.0
19.0,23.0
19.0,21.0
18.0,20.0
9.0,19.0
12.0,13.0
4.0,13.0
8.0,7.0
10.0,8.0
9.0,10.0
10.0,10.0
11.0,11.0
12.0,12.0
14.0,12.0
9.0,14.0
11.0,11.0
7.0,12.0
7.0,9.0
12.0,8.0
10.0,11.0
8.0,11.0
10.0,10.0
10.0,11.0
9.0,11.0
9.0,10.0
8.0,10.0
10.0,9.0
9.0,10.0
5.0,10.0
16.0,7.0
10.0,14.0
9.0,12.0
10.0,11.0
17.0,11.0
13.0,16.0
13.0,14.0
13.0,14.0
8.0,14.0
6.0,10.0
16.0,8.0
7.0,14.0
10.0,10.0
5.0,11.0
18.0,7.0
11.0,15.0
4.0,13.0
10.0,7.0
9.0,10.0
12.0,10.0
7.0,12.0
5.0,10.0
3.0,7.0
9.0,5.0
12.0,8.0
9.0,11.0
14.0,10.0
4.0,14.0
10.0,8.0
6.0,10.0
8.0,8.0
5.0,9.0
6.0,7.0
6.0,7.0
7.0,7.0
5.0,8.0
7.0,6.0
16.0,8.0
7.0,14.0
14.0,10.0
16.0,14.0
8.0,16.0
9.0,11.0
7.0,10.0
13.0,9.0
10.0,12.0
16.0,11.0
9.0,15.0
11.0,11.0
15.0,12.0
9.0,15.0
11.0,11.0
6.0,12.0
11.0,8.0
18.0,11.0
10.0,16.0
18.0,13.0
13.0,18.0
14.0,15.0
8.0,15.0
18.0,11.0
6.0,16.0
18.0,10.0
19.0,16.0
21.0,19.0
20.0,21.0
14.0,21.0
15.0,17.0
17.0,16.0
14.0,17.0
9.0,15.0
17.0,12.0
11.0,16.0
14.0,13.0
9.0,14.0
13.0,11.0
8.0,13.0
13.0,10.0
14.0,13.0
11.0,14.0
12.0,13.0
9.0,13.0
4.0,11.0
3.0,7.0
7.0,5.0
10.0,7.0
12.0,10.0
5.0,12.0
7.0,8.0
8.0,8.0
5.0,9.0
6.0,7.0
14.0,7.0
10.0,12.0
14.0,11.0
10.0,14.0
25.0,12.0
20.0,22.0
17.0,21.0
26.0,19.0
16.0,24.0
24.0,19.0
43.0,23.0
20.0,37.0
28.0,26.0
21.0,29.0
27.0,23.0
27.0,26.0
36.0,27.0
40.0,33.0
45.0,39.0
25.0,44.0
28.0,31.0
36.0,30.0
25.0,34.0
24.0,28.0
17.0,26.0
22.0,20.0
21.0,21.0
9.0,21.0
15.0,13.0
6.0,15.0
18.0,9.0
17.0,16.0
11.0,17.0
13.0,14.0
12.0,14.0
17.0,13.0
16.0,16.0
14.0,17.0
12.0,15.0
16.0,14.0
12.0,16.0
16.0,14.0
16.0,16.0
9.0,17.0
7.0,12.0
7.0,10.0
17.0,8.0
6.0,15.0
11.0,9.0
12.0,11.0
12.0,12.0
13.0,13.0
13.0,14.0
10.0,14.0
18.0,12.0
14.0,17.0
19.0,15.0
14.0,19.0
20.0,16.0
20.0,19.0
11.0,20.0
5.0,14.0
11.0,9.0
13.0,11.0
7.0,13.0
8.0,9.0
9.0,9.0
9.0,10.0
8.0,10.0
10.0,9.0
7.0,10.0
8.0,9.0
11.0,9.0
9.0,11.0
16.0,10.0
15.0,15.0
14.0,16.0
16.0,15.0
11.0,16.0
9.0,13.0
16.0,11.0
11.0,15.0
9.0,13.0
9.0,11.0
15.0,10.0
10.0,14.0
8.0,12.0
10.0,10.0
12.0,11.0
9.0,12.0
10.0,11.0
5.0,11.0
14.0,7.0
7.0,13.0
11.0,9.0
11.0,11.0
15.0,12.0
11.0,15.0
12.0,13.0
12.0,13.0
5.0,13.0
17.0,8.0
12.0,15.0
16.0,13.0
11.0,16.0
12.0,13.0
12.0,13.0
13.0,13.0
19.0,14.0
9.0,18.0
10.0,12.0
20.0,11.0
20.0,17.0
16.0,19.0
18.0,18.0
18.0,19.0
12.0,19.0
13.0,15.0
14.0,14.0
22.0,14.0
14.0,20.0
15.0,16.0
22.0,16.0
19.0,21.0
11.0,20.0
12.0,14.0
14.0,13.0
8.0,14.0
7.0,10.0
15.0,9.0
10.0,14.0
18.0,12.0
11.0,17.0
9.0,13.0
8.0,11.0
11.0,9.0
11.0,11.0
10.0,12.0
15.0,11.0
8.0,14.0
11.0,10.0
8.0,12.0
12.0,10.0
13.0,12.0
8.0,13.0
8.0,10.0
13.0,9.0
6.0,12.0
18.0,8.0
25.0,16.0
16.0,23.0
17.0,19.0
22.0,18.0
27.0,21.0
34.0,26.0
43.0,32.0
38.0,40.0
28.0,39.0
26.0,32.0
33.0,28.0
35.0,31.0
28.0,34.0
38.0,30.0
36.0,36.0
44.0,36.0
39.0,42.0
34.0,40.0
22.0,36.0
21.0,27.0
38.0,23.0
22.0,33.0
14.0,25.0
15.0,18.0
12.0,17.0
13.0,14.0
12.0,14.0
13.0,13.0
22.0,14.0
22.0,20.0
22.0,21.0
19.0,23.0
8.0,21.0
17.0,12.0
19.0,16.0
14.0,18.0
24.0,16.0
21.0,23.0
13.0,22.0
21.0,16.0
9.0,20.0
18.0,12.0
22.0,17.0
33.0,21.0
31.0,29.0
19.0,31.0
20.0,23.0
15.0,22.0
21.0,17.0
15.0,20.0
24.0,17.0
14.0,23.0
20.0,17.0
19.0,20.0
15.0,20.0
18.0,17.0
11.0,18.0
10.0,14.0
12.0,12.0
8.0,12.0
14.0,10.0
11.0,13.0
17.0,12.0
12.0,16.0
12.0,14.0
9.0,14.0
17.0,11.0
10.0,16.0
7.0,12.0
8.0,9.0
9.0,9.0
13.0,9.0
10.0,13.0
8.0,11.0
13.0,10.0
16.0,13.0
11.0,15.0
13.0,13.0
6.0,14.0
12.0,9.0
11.0,12.0
9.0,12.0
10.0,10.0
15.0,11.0
7.0,14.0
8.0,10.0
5.0,9.0
11.0,7.0
11.0,10.0
6.0,11.0
11.0,8.0
13.0,11.0
8.0,13.0
8.0,10.0
13.0,9.0
9.0,12.0
4.0,11.0
10.0,7.0
9.0,10.0
10.0,10.0
16.0,11.0
16.0,15.0
11.0,16.0
15.0,13.0
19.0,15.0
33.0,18.0
18.0,29.0
16.0,21.0
15.0,19.0
20.0,17.0
17.0,19.0
18.0,18.0
23.0,19.0
20.0,22.0
16.0,21.0
9.0,18.0
23.0,12.0
22.0,20.0
29.0,21.0
14.0,27.0
15.0,19.0
20.0,17.0
22.0,19.0
6.0,22.0
7.0,11.0
16.0,9.0
14.0,14.0
9.0,14.0
10.0,11.0
13.0,11.0
10.0,12.0
14.0,11.0
11.0,14.0
13.0,12.0
17.0,13.0
25.0,16.0
14.0,23.0
22.0,17.0
17.0,21.0
17.0,19.0
12.0,18.0
14.0,14.0
15.0,15.0
24.0,15.0
18.0,22.0
25.0,20.0
28.0,24.0
24.0,27.0
28.0,25.0
30.0,28.0
38.0,30.0
32.0,36.0
31.0,34.0
30.0,32.0
38.0,31.0
34.0,36.0
52.0,35.0
33.0,47.0
31.0,38.0
42.0,34.0
37.0,39.0
38.0,38.0
33.0,39.0
25.0,35.0
30.0,28.0
24.0,30.0
14.0,26.0
17.0,18.0
13.0,18.0
19.0,14.0
14.0,18.0
12.0,16.0
16.0,14.0
18.0,16.0
15.0,18.0
19.0,16.0
16.0,19.0
20.0,17.0
16.0,20.0
20.0,18.0
14.0,20.0
15.0,16.0
11.0,16.0
17.0,13.0
19.0,16.0
15.0,19.0
20.0,17.0
13.0,20.0
15.0,15.0
14.0,16.0
12.0,15.0
11.0,13.0
15.0,12.0
18.0,15.0
19.0,17.0
23.0,19.0
16.0,22.0
9.0,18.0
15.0,13.0
15.0,15.0
11.0,15.0
14.0,13.0
13.0,14.0
10.0,13.0
17.0,12.0
13.0,16.0
7.0,14.0
6.0,10.0
15.0,8.0
9.0,13.0
9.0,11.0
14.0,10.0
19.0,13.0
13.0,18.0
19.0,15.0
15.0,19.0
20.0,17.0
21.0,20.0
14.0,21.0
18.0,17.0
12.0,18.0
16.0,14.0
15.0,16.0
9.0,15.0
16.0,12.0
17.0,15.0
18.0,16.0
11.0,18.0
13.0,14.0
20.0,14.0
11.0,19.0
10.0,14.0
14.0,12.0
15.0,14.0
17.0,15.0
16.0,17.0
11.0,17.0
12.0,13.0
15.0,13.0
17.0,15.0
13.0,17.0
21.0,15.0
15.0,20.0
14.0,17.0
18.0,16.0
23.0,18.0
18.0,22.0
20.0,20.0
17.0,21.0
22.0,19.0
17.0,21.0
18.0,19.0
24.0,19.0
11.0,23.0
31.0,15.0
34.0,27.0
42.0,32.0
39.0,40.0
32.0,40.0
35.0,35.0
33.0,35.0
32.0,34.0
36.0,33.0
31.0,35.0
33.0,33.0
30.0,33.0
37.0,31.0
27.0,36.0
27.0,30.0
36.0,28.0
33.0,34.0
22.0,33.0
29.0,26.0
22.0,29.0
33.0,24.0
18.0,31.0
26.0,22.0
22.0,25.0
28.0,23.0
34.0,27.0
29.0,32.0
40.0,30.0
25.0,38.0
27.0,29.0
21.0,28.0
18.0,24.0
19.0,20.0
32.0,19.0
26.0,28.0
24.0,27.0
22.0,26.0
33.0,24.0
39.0,30.0
32.0,36.0
34.0,34.0
23.0,35.0
27.0,26.0
18.0,27.0
29.0,21.0
25.0,27.0
24.0,26.0
24.0,25.0
32.0,25.0
28.0,30.0
29.0,29.0
23.0,30.0
38.0,25.0
30.0,35.0
49.0,32.0
25.0,44.0
45.0,31.0
39.0,42.0
45.0,39.0
49.0,43.0
37.0,47.0
26.0,40.0
30.0,31.0
25.0,30.0
42.0,26.0
19.0,37.0
40.0,25.0
31.0,36.0
20.0,32.0
21.0,24.0
33.0,23.0
23.0,30.0
31.0,25.0
31.0,30.0
21.0,31.0
17.0,24.0
21.0,20.0
24.0,21.0
20.0,23.0
26.0,22.0
14.0,25.0
27.0,17.0
13.0,24.0
18.0,16.0
14.0,18.0
26.0,16.0
19.0,23.0
22.0,21.0
16.0,22.0
23.0,18.0
22.0,22.0
23.0,22.0
25.0,23.0
27.0,25.0
23.0,26.0
32.0,25.0
15.0,30.0
19.0,20.0
31.0,20.0
24.0,28.0
18.0,25.0
20.0,21.0
14.0,21.0
16.0,16.0
19.0,17.0
21.0,19.0
24.0,21.0
18.0,24.0
19.0,20.0
18.0,20.0
16.0,19.0
33.0,17.0
28.0,29.0
22.0,29.0
14.0,25.0
17.0,18.0
19.0,18.0
24.0,18.0
18.0,23.0
23.0,20.0
14.0,23.0
16.0,17.0
13.0,17.0
18.0,15.0
16.0,17.0
14.0,17.0
16.0,15.0
22.0,16.0
16.0,21.0
21.0,18.0
7.0,21.0
19.0,12.0
11.0,17.0
17.0,13.0
20.0,16.0
16.0,19.0
28.0,18.0
23.0,25.0
28.0,24.0
27.0,27.0
23.0,28.0
27.0,25.0
31.0,27.0
31.0,30.0
34.0,31.0
35.0,34.0
39.0,35.0
34.0,38.0
30.0,36.0
45.0,32.0
33.0,41.0
33.0,35.0
24.0,34.0
39.0,28.0
44.0,35.0
38.0,41.0
1.0,40.0
1.0,13.0
0.0,5.0
0.0,1.0
0.0,0.0
0.0,1.0
39.0,0.0
36.0,28.0
43.0,33.0
33.0,41.0
38.0,36.0
47.0,37.0
55.0,44.0
49.0,52.0
48.0,50.0
45.0,49.0
30.0,47.0
36.0,35.0
48.0,36.0
36.0,44.0
30.0,38.0
32.0,33.0
33.0,32.0
24.0,33.0
16.0,27.0
17.0,20.0
24.0,18.0
19.0,22.0
32.0,20.0
18.0,29.0
22.0,21.0
22.0,23.0
29.0,23.0
24.0,27.0
21.0,25.0
29.0,23.0
26.0,28.0
23.0,26.0
21.0,25.0
27.0,23.0
17.0,26.0
18.0,20.0
24.0,19.0
28.0,23.0
35.0,26.0
40.0,33.0
38.0,38.0
51.0,39.0
32.0,48.0
25.0,37.0
32.0,29.0
34.0,31.0
32.0,33.0
30.0,32.0
25.0,31.0
26.0,27.0
37.0,26.0
27.0,34.0
28.0,29.0
29.0,29.0
26.0,29.0
25.0,27.0
34.0,26.0
18.0,32.0
24.0,23.0
23.0,24.0
23.0,24.0
17.0,24.0
17.0,20.0
24.0,18.0
17.0,23.0
19.0,19.0
15.0,20.0
20.0,17.0
22.0,19.0
9.0,22.0
16.0,13.0
19.0,16.0
18.0,18.0
18.0,19.0
21.0,19.0
12.0,21.0
10.0,15.0
15.0,12.0
13.0,15.0
10.0,13.0
10.0,12.0
9.0,11.0
16.0,10.0
7.0,15.0
20.0,10.0
10.0,18.0
12.0,13.0
9.0,13.0
9.0,11.0
8.0,10.0
16.0,9.0
11.0,14.0
6.0,13.0
10.0,9.0
13.0,10.0
16.0,13.0
14.0,15.0
4.0,15.0
16.0,8.0
9.0,14.0
16.0,10.0
15.0,15.0
9.0,16.0
14.0,12.0
16.0,14.0
12.0,16.0
21.0,14.0
15.0,19.0
15.0,17.0
12.0,16.0
15.0,14.0
17.0,15.0
19.0,16.0
10.0,18.0
13.0,13.0
12.0,14.0
14.0,13.0
19.0,14.0
11.0,18.0
15.0,14.0
13.0,15.0
24.0,14.0
13.0,21.0
8.0,16.0
13.0,11.0
11.0,13.0
17.0,12.0
10.0,16.0
19.0,12.0
13.0,18.0
15.0,15.0
16.0,16.0
17.0,17.0
9.0,17.0
12.0,12.0
13.0,13.0
9.0,13.0
9.0,11.0
11.0,10.0
10.0,11.0
13.0,11.0
9.0,13.0
9.0,11.0
9.0,10.0
5.0,10.0
8.0,7.0
3.0,8.0
14.0,5.0
12.0,12.0
17.0,13.0
11.0,16.0
18.0,13.0
13.0,17.0
16.0,15.0
11.0,16.0
14.0,13.0
16.0,14.0
18.0,16.0
10.0,18.0
21.0,13.0
16.0,19.0
25.0,17.0
24.0,23.0
28.0,24.0
25.0,28.0
36.0,26.0
35.0,34.0
38.0,35.0
37.0,38.0
37.0,38.0
47.0,38.0
40.0,45.0
41.0,42.0
43.0,42.0
32.0,43.0
39.0,35.0
28.0,39.0
43.0,31.0
38.0,40.0
32.0,39.0
34.0,35.0
34.0,35.0
19.0,35.0
19.0,24.0
18.0,21.0
7.0,19.0
12.0,11.0
15.0,12.0
22.0,15.0
13.0,20.0
23.0,16.0
12.0,22.0
